timestamp_unix,O1,O2,T3,T4
1762668940.653749,-39219.319820,-44359.631836,-46460.006386,-69428.317249
1762668940.649750,-39172.783494,-44320.721179,-46443.983912,-69414.585829
1762668940.653749,-39113.271981,-44269.602746,-46425.290406,-69396.272302
1762668940.649750,-39131.965488,-44284.101576,-46429.105103,-69402.381778
1762668940.653749,-39187.278599,-44329.494238,-46443.983912,-69416.873157
1762668940.649750,-39208.639413,-44353.909791,-46453.900635,-69422.975183
1762668940.653749,-39165.914059,-44321.101159,-46443.220228,-69413.825870
1762668940.670007,-39128.530771,-44282.574207,-46433.303505,-69402.761757
1762668940.674007,-39144.173265,-44286.008924,-46433.303505,-69406.196475
1762668940.670007,-39184.227586,-44314.235449,-46443.983912,-69416.113198
1762668940.674007,-39223.134518,-44357.340783,-46460.386366,-69430.604577
1762668940.690179,-39169.728756,-44309.657067,-46445.507556,-69416.113198
1762668940.694179,-39106.406271,-44257.014990,-46426.817775,-69400.086999
1762668940.700284,-39127.387106,-44259.686023,-46431.012452,-69402.381778
1762668940.704284,-39190.329611,-44323.392212,-46456.571668,-69421.067834
1762668940.708284,-39216.268808,-44348.187745,-46467.252076,-69428.317249
1762668940.712284,-39167.441428,-44303.555042,-46448.562294,-69417.640567
1762668940.700284,-39108.313620,-44256.635010,-46429.105103,-69403.141737
1762668940.704284,-39130.438119,-44283.717871,-46438.261867,-69413.058460
1762668940.710402,-39184.987545,-44321.101159,-46447.798610,-69427.557290
1762668940.714402,-39207.115769,-44345.516711,-46451.229602,-69432.899356
1762668940.710402,-39159.048349,-44314.619154,-46441.692859,-69418.780506
1762668940.714402,-39120.521396,-44274.564832,-46426.817775,-69406.196475
1762668940.740916,-39133.872837,-44280.666858,-46426.054090,-69409.243762
1762668940.744916,-39179.649204,-44315.762818,-46437.878162,-69420.307875
1762668940.740916,-39220.847189,-44362.302870,-46455.044299,-69434.039295
1762668940.744916,-39171.636105,-44326.063246,-46447.798610,-69422.595203
1762668940.740916,-39118.614048,-44274.944812,-46430.248767,-69408.863783
1762668940.744916,-39129.294455,-44279.523194,-46432.156116,-69410.771132
1762668940.761166,-39189.949632,-44346.280396,-46458.099037,-69431.751966
1762668940.765166,-39227.332920,-44376.034290,-46470.686793,-69439.381361
1762668940.761166,-39174.690843,-44329.494238,-46456.951648,-69422.595203
1762668940.765166,-39119.377732,-44279.903173,-46436.354518,-69408.483803
1762668940.776893,-39147.604257,-44297.069311,-46441.692859,-69415.733218
1762668940.780893,-39203.681052,-44339.414686,-46462.673694,-69427.937269
1762668940.781681,-39223.898202,-44352.766126,-46471.450478,-69432.511926
1762668940.785681,-39173.163474,-44319.193810,-46459.242702,-69418.400526
1762668940.791276,-39127.007127,-44276.088476,-46445.127577,-69405.809045
1762668940.795276,-39146.080613,-44279.139489,-46448.562294,-69410.391152
1762668940.791276,-39194.524288,-44318.813831,-46464.964747,-69422.215223
1762668940.795276,-39232.671261,-44361.155480,-46481.367201,-69434.806705
1762668940.805880,-39179.265499,-44318.433851,-46464.581043,-69419.927895
1762668940.809880,-39120.901376,-44267.315418,-46446.271241,-69403.901696
1762668940.805880,-39138.831198,-44273.801148,-46448.562294,-69410.391152
1762668940.809880,-39205.588400,-44338.267297,-46470.303088,-69429.844618
1762668940.817030,-39220.083505,-44356.197119,-46472.210437,-69433.659315
1762668940.821030,-39166.677743,-44311.184436,-46451.229602,-69415.733218
1762668940.826031,-39117.086679,-44268.079102,-46433.683485,-69403.141737
1762668940.830031,-39144.553244,-44291.730970,-46439.785510,-69412.678480
1762668940.839373,-39192.616940,-44329.877943,-46449.705958,-69422.975183
1762668940.843373,-39215.505123,-44352.766126,-46456.191689,-69427.937269
1762668940.850379,-39168.968797,-44326.063246,-46444.363892,-69414.965808
1762668940.854379,-39116.706699,-44287.532568,-46433.683485,-69403.901696
1762668940.858379,-39141.882211,-44296.689332,-46440.549195,-69409.623742
1762668940.862379,-39192.236960,-44331.021607,-46451.613307,-69420.307875
1762668940.850379,-39222.374558,-44376.414269,-46466.488391,-69431.371987
1762668940.854379,-39174.690843,-44331.785291,-46454.284340,-69417.640567
1762668940.866942,-39125.859737,-44277.232140,-46437.498182,-69401.994348
1762668940.870942,-39143.025875,-44276.088476,-46438.261867,-69401.234388
1762668940.884009,-39200.246334,-44329.877943,-46460.006386,-69424.882531
1762668940.888009,-39222.374558,-44350.475073,-46471.066773,-69430.992007
1762668940.895320,-39164.006710,-44307.369739,-46457.335353,-69413.825870
1762668940.899320,-39118.230343,-44265.408069,-46440.169215,-69401.234388
1762668940.903321,-39141.502231,-44284.861535,-46446.654946,-69407.716393
1762668940.907320,-39201.773703,-44328.730553,-46461.150050,-69419.160485
1762668940.895320,-39220.847189,-44346.280396,-46470.686793,-69424.882531
1762668940.899320,-39172.783494,-44315.379113,-46458.099037,-69414.585829
1762668940.911431,-39118.614048,-44269.222766,-46437.498182,-69399.327040
1762668940.915431,-39132.345468,-44273.037463,-46435.210854,-69400.854409
1762668940.915654,-39179.265499,-44309.277087,-46448.178589,-69415.345788
1762668940.919654,-39223.898202,-44360.395521,-46463.821083,-69432.899356
1762668940.936004,-39172.783494,-44319.193810,-46450.849622,-69418.400526
1762668940.940004,-39108.313620,-44265.788049,-46429.488808,-69402.381778
1762668940.936004,-39121.285081,-44272.273779,-46430.248767,-69405.809045
1762668940.940004,-39199.102670,-44339.414686,-46455.044299,-69427.937269
1762668940.938993,-39222.754538,-44364.970177,-46461.913735,-69430.992007
1762668940.942993,-39167.061448,-44316.142797,-46445.127577,-69412.298501
1762668940.938993,-39114.415646,-44273.037463,-46431.396157,-69397.419691
1762668940.942993,-39141.118526,-44296.305627,-46437.498182,-69410.011172
1762668940.949381,-39187.658578,-44331.401587,-46453.136951,-69421.455264
1762668940.953381,-39209.783077,-44345.896691,-46463.821083,-69422.595203
1762668940.949381,-39163.626730,-44308.133423,-46452.376992,-69408.863783
1762668940.953381,-39107.549936,-44256.251305,-46432.919800,-69389.030337
1762668940.972560,-39122.428745,-44257.014990,-46432.919800,-69389.790297
1762668940.976560,-39170.112461,-44291.347265,-46445.127577,-69398.179650
1762668940.977875,-39212.837815,-44341.702014,-46462.673694,-69416.493177
1762668940.981875,-39155.997336,-44297.832996,-46450.085938,-69399.707019
1762668940.985875,-39102.591574,-44249.005616,-46432.156116,-69381.780922
1762668940.989875,-39129.294455,-44263.500720,-46431.776136,-69387.882948
1762668941.001559,-39196.051657,-44327.970594,-46455.807984,-69413.825870
1762668941.005559,-39216.268808,-44353.909791,-46471.830457,-69422.975183
1762668941.003556,-39164.390415,-44314.235449,-46451.993287,-69408.863783
1762668941.007556,-39118.994027,-44271.130115,-46439.785510,-69398.567080
1762668941.021534,-39141.118526,-44292.110950,-46446.271241,-69408.103824
1762668941.025534,-39201.773703,-44339.414686,-46461.150050,-69423.742592
1762668941.031609,-39225.041866,-44362.302870,-46468.395740,-69430.224597
1762668941.035609,-39176.978171,-44331.785291,-46458.099037,-69418.400526
1762668941.039609,-39125.479758,-44289.439917,-46441.312879,-69406.196475
1762668941.043609,-39144.173265,-44304.698706,-46441.692859,-69409.243762
1762668941.031609,-39195.671678,-44343.989342,-46456.191689,-69420.307875
1762668941.035609,-39242.591709,-44391.673058,-46482.510865,-69440.528750
1762668941.041674,-39191.473275,-44348.951429,-46468.779445,-69424.882531
1762668941.045674,-39127.387106,-44295.925647,-46442.076564,-69408.483803
1762668941.041674,-39149.895310,-44305.082411,-46445.507556,-69414.585829
1762668941.045674,-39213.217795,-44360.395521,-46472.594142,-69434.419274
1762668941.061809,-39236.105978,-44379.085302,-46481.747180,-69437.474012
1762668941.065809,-39168.585092,-44321.101159,-46463.057399,-69418.780506
1762668941.061809,-39114.799351,-44267.315418,-46442.076564,-69400.086999
1762668941.065809,-39149.131626,-44295.161963,-46450.849622,-69410.771132
1762668941.071895,-39191.093296,-44325.299561,-46466.488391,-69423.362613
1762668941.075895,-39212.837815,-44347.044080,-46476.025134,-69427.177310
1762668941.091257,-39172.399789,-44323.008507,-46462.673694,-69414.965808
1762668941.095257,-39125.859737,-44282.194227,-46446.271241,-69402.761757
1762668941.099257,-39137.303829,-44281.430542,-46447.034925,-69405.809045
1762668941.103257,-39185.751230,-44315.762818,-46460.386366,-69412.298501
1762668941.092275,-39229.620248,-44367.261231,-46478.696167,-69426.409900
1762668941.096275,-39176.598191,-44324.915856,-46462.293714,-69408.863783
1762668941.102380,-39122.045040,-44280.666858,-46442.840248,-69395.512342
1762668941.106380,-39139.974862,-44292.110950,-46445.127577,-69402.381778
1762668941.112580,-39213.597775,-44358.104467,-46469.923109,-69424.882531
1762668941.116580,-39241.828024,-44382.520020,-46480.603516,-69427.557290
1762668941.122705,-39187.658578,-44339.794666,-46463.057399,-69411.531091
1762668941.126705,-39147.987962,-44303.555042,-46447.034925,-69399.327040
1762668941.132816,-39173.927158,-44320.721179,-46449.705958,-69406.576455
1762668941.136816,-39226.949215,-44360.775501,-46461.913735,-69418.400526
1762668941.132816,-39256.323129,-44378.705323,-46474.117786,-69421.455264
1762668941.136816,-39201.393723,-44345.896691,-46461.913735,-69405.429065
1762668941.142966,-39135.780185,-44288.296252,-46444.747597,-69388.642907
1762668941.146966,-39153.710008,-44292.110950,-46448.178589,-69393.225014
1762668941.153061,-39205.588400,-44323.772192,-46461.150050,-69404.289126
1762668941.157061,-39236.869663,-44365.353882,-46477.172524,-69416.493177
1762668941.163149,-39185.371250,-44315.762818,-46463.437378,-69399.707019
1762668941.167149,-39122.808725,-44258.542359,-46440.932900,-69382.160902
1762668941.173294,-39129.294455,-44261.593372,-46440.169215,-69385.215640
1762668941.177294,-39197.959006,-44329.114258,-46465.728432,-69408.863783
1762668941.181294,-39223.518223,-44348.951429,-46476.025134,-69410.771132
1762668941.185294,-39169.728756,-44301.647693,-46456.571668,-69390.550256
1762668941.173294,-39124.336094,-44260.829687,-46436.734498,-69379.106164
1762668941.177294,-39152.946323,-44289.439917,-46447.798610,-69390.170276
1762668941.200570,-39204.444736,-44330.257922,-46463.437378,-69404.289126
1762668941.204570,-39223.898202,-44343.609363,-46466.872096,-69408.483803
1762668941.200570,-39176.214486,-44316.906482,-46453.900635,-69397.039711
1762668941.204570,-39129.294455,-44276.472181,-46439.405531,-69381.400943
1762668941.211998,-39146.840572,-44279.139489,-46440.932900,-69384.828210
1762668941.215997,-39196.051657,-44319.577515,-46454.284340,-69396.272302
1762668941.211998,-39241.064340,-44371.455908,-46471.830457,-69411.918521
1762668941.215997,-39185.371250,-44323.772192,-46458.858997,-69395.892322
1762668941.226850,-39123.192430,-44271.130115,-46435.970813,-69380.633533
1762668941.230850,-39150.275290,-44279.523194,-46434.063464,-69381.780922
1762668941.233575,-39215.505123,-44339.794666,-46458.099037,-69403.521717
1762668941.237575,-39238.393307,-44356.960803,-46465.728432,-69408.103824
1762668941.233575,-39177.358150,-44308.133423,-46448.178589,-69388.642907
1762668941.237575,-39127.007127,-44265.028089,-46432.539821,-69374.531507
1762668941.254006,-39147.987962,-44281.430542,-46437.498182,-69381.400943
1762668941.258006,-39201.393723,-44326.063246,-46455.807984,-69393.984973
1762668941.254006,-39213.981479,-44339.794666,-46463.057399,-69399.707019
1762668941.258006,-39170.492440,-44309.657067,-46453.900635,-69393.225014
1762668941.264184,-39129.674435,-44264.644384,-46432.156116,-69379.873574
1762668941.268184,-39136.923850,-44268.459082,-46427.961439,-69380.633533
1762668941.264184,-39181.936532,-44304.318726,-46438.641846,-69391.317666
1762668941.268184,-39216.652513,-44355.817139,-46456.951648,-69407.336414
1762668941.284348,-39167.061448,-44316.142797,-46441.312879,-69389.790297
1762668941.288348,-39112.892002,-44266.935438,-46421.095729,-69375.291467
1762668941.284348,-39126.243442,-44275.324792,-46424.526721,-69380.633533
1762668941.288348,-39185.371250,-44332.545251,-46449.322253,-69400.474429
1762668941.304664,-39211.690426,-44353.526086,-46459.622681,-69404.669106
1762668941.308664,-39152.182639,-44307.749718,-46441.692859,-69388.642907
1762668941.312664,-39109.457284,-44264.264405,-46423.003078,-69373.771548
1762668941.316664,-39130.438119,-44279.903173,-46427.961439,-69380.253553
1762668941.314770,-39178.885520,-44320.341200,-46443.600208,-69393.984973
1762668941.318770,-39209.023118,-44345.516711,-46452.756971,-69398.567080
1762668941.314770,-39174.307138,-44325.679541,-46443.600208,-69389.790297
1762668941.318770,-39126.243442,-44282.194227,-46430.248767,-69380.633533
1762668941.324966,-39133.489132,-44286.768883,-46433.303505,-69385.215640
1762668941.328966,-39175.070822,-44323.008507,-46446.271241,-69394.364953
1762668941.345135,-39216.652513,-44366.877526,-46464.581043,-69408.103824
1762668941.349135,-39166.677743,-44312.711805,-46444.363892,-69390.170276
1762668941.345135,-39112.128317,-44260.829687,-46427.197754,-69374.151528
1762668941.349135,-39121.665061,-44274.944812,-46434.063464,-69381.013513
1762668941.355272,-39174.307138,-44327.970594,-46452.376992,-69399.327040
1762668941.359272,-39200.246334,-44355.433434,-46464.964747,-69408.483803
1762668941.355272,-39143.025875,-44310.040772,-46450.085938,-69393.984973
1762668941.359272,-39091.527462,-44266.935438,-46428.341419,-69377.966225
1762668941.375482,-39114.415646,-44289.439917,-46436.354518,-69383.688271
1762668941.379482,-39169.728756,-44328.350574,-46448.942274,-69400.086999
1762668941.375482,-39194.907993,-44351.618737,-46457.715333,-69407.336414
1762668941.379482,-39154.089987,-44326.443225,-46445.507556,-69400.474429
1762668941.396047,-39100.684226,-44278.759509,-46425.674111,-69387.502968
1762668941.400047,-39122.428745,-44289.059937,-46429.105103,-69391.317666
1762668941.406079,-39172.783494,-44327.970594,-46444.747597,-69403.141737
1762668941.410079,-39207.875729,-44379.469007,-46467.252076,-69417.640567
1762668941.414079,-39152.182639,-44334.452599,-46453.136951,-69399.327040
1762668941.418079,-39106.026292,-44276.472181,-46434.063464,-69384.448230
1762668941.406079,-39131.201804,-44287.152588,-46434.063464,-69388.262928
1762668941.410079,-39199.486375,-44350.858778,-46458.099037,-69406.576455
1762668941.416244,-39222.374558,-44370.692223,-46469.543129,-69411.531091
1762668941.420244,-39167.061448,-44323.392212,-46453.520656,-69393.225014
1762668941.416244,-39127.007127,-44289.823622,-46439.785510,-69382.160902
1762668941.420244,-39153.710008,-44312.711805,-46448.562294,-69391.317666
1762668941.436411,-39207.115769,-44355.817139,-46464.581043,-69407.336414
1762668941.440411,-39223.518223,-44376.034290,-46474.117786,-69412.678480
1762668941.446560,-39179.649204,-44341.702014,-46459.242702,-69399.707019
1762668941.450560,-39121.665061,-44295.161963,-46437.498182,-69382.920861
1762668941.454560,-39129.674435,-44293.638319,-46437.878162,-69381.780922
1762668941.458560,-39174.690843,-44327.586889,-46448.942274,-69393.984973
1762668941.466760,-39218.939841,-44372.219592,-46466.872096,-69408.103824
1762668941.470760,-39160.955697,-44321.484864,-46453.520656,-69387.502968
1762668941.466760,-39104.878902,-44270.750135,-46437.118202,-69372.624159
1762668941.470760,-39123.192430,-44284.861535,-46436.354518,-69378.346205
1762668941.487145,-39185.751230,-44337.123632,-46454.284340,-69395.892322
1762668941.491145,-39205.588400,-44362.302870,-46463.057399,-69401.234388
1762668941.487145,-39147.224277,-44316.906482,-46443.220228,-69382.920861
1762668941.491145,-39101.827890,-44275.708497,-46426.434070,-69369.569421
1762668941.491740,-39125.859737,-44291.347265,-46431.012452,-69377.966225
1762668941.495740,-39173.543453,-44329.494238,-46444.363892,-69391.317666
1762668941.497331,-39191.856980,-44347.424060,-46451.993287,-69395.132363
1762668941.501331,-39151.802659,-44322.628528,-46438.641846,-69382.920861
1762668941.507453,-39110.600948,-44276.088476,-46423.003078,-69373.004138
1762668941.511453,-39125.859737,-44276.088476,-46426.817775,-69374.151528
1762668941.507453,-39173.543453,-44314.619154,-46444.363892,-69382.920861
1762668941.511453,-39215.888828,-44365.733862,-46464.581043,-69396.272302
1762668941.517550,-39157.524705,-44315.379113,-46450.469643,-69377.966225
1762668941.521550,-39099.540561,-44258.542359,-46431.776136,-69362.707436
1762668941.527636,-39129.674435,-44281.046838,-46434.827149,-69369.956851
1762668941.531636,-39196.051657,-44347.424060,-46455.807984,-69391.317666
1762668941.537781,-39209.783077,-44364.970177,-46467.252076,-69392.457604
1762668941.541781,-39149.131626,-44321.484864,-46451.229602,-69374.911487
1762668941.537781,-39105.262607,-44282.574207,-46438.261867,-69366.142154
1762668941.541781,-39125.859737,-44300.120324,-46441.692859,-69376.438856
1762668941.547876,-39171.256125,-44340.558350,-46451.613307,-69390.550256
1762668941.551876,-39199.486375,-44360.775501,-46461.530030,-69394.752383
1762668941.558002,-39160.955697,-44336.743653,-46455.044299,-69388.262928
1762668941.562002,-39110.600948,-44286.388904,-46437.118202,-69373.771548
1762668941.568134,-39118.230343,-44290.583581,-46437.498182,-69377.966225
1762668941.572134,-39161.339402,-44323.772192,-46448.562294,-69387.882948
1762668941.591938,-39197.195321,-44368.024915,-46466.108412,-69402.761757
1762668941.595938,-39146.080613,-44318.433851,-46450.849622,-69381.780922
1762668941.601140,-39093.054831,-44262.357056,-46429.105103,-69362.707436
1762668941.605140,-39114.415646,-44276.472181,-46432.156116,-69371.476769
1762668941.609140,-39172.399789,-44333.692640,-46454.664320,-69390.170276
1762668941.613140,-39191.473275,-44358.104467,-46466.108412,-69398.179650
1762668941.617345,-39136.923850,-44307.369739,-46453.900635,-69380.633533
1762668941.621345,-39103.355259,-44270.366430,-46431.012452,-69369.569421
1762668941.625345,-39123.572409,-44290.203601,-46437.498182,-69374.911487
1762668941.629345,-39168.205112,-44328.730553,-46454.284340,-69385.215640
1762668941.631768,-39193.000644,-44347.044080,-46464.201063,-69391.317666
1762668941.635768,-39164.006710,-44327.206910,-46456.951648,-69382.920861
1762668941.639768,-39113.271981,-44279.903173,-46437.878162,-69364.994764
1762668941.643768,-39130.438119,-44289.439917,-46439.405531,-69369.189441
1762668941.632769,-39183.463901,-44330.257922,-46454.284340,-69383.308291
1762668941.636769,-39218.176156,-44380.228966,-46471.066773,-69397.799671
1762668941.644118,-39158.668369,-44330.257922,-46450.849622,-69381.013513
1762668941.648118,-39105.642587,-44276.852161,-46435.210854,-69365.754724
1762668941.644118,-39127.767086,-44293.638319,-46438.641846,-69371.864200
1762668941.648118,-39188.422263,-44353.526086,-46456.571668,-69387.882948
1762668941.654281,-39212.454110,-44379.469007,-46466.488391,-69394.752383
1762668941.658281,-39149.511606,-44327.586889,-46446.271241,-69380.253553
1762668941.654281,-39103.355259,-44286.768883,-46431.776136,-69369.956851
1762668941.658281,-39127.387106,-44302.791357,-46437.878162,-69375.291467
1762668941.674435,-39169.728756,-44333.308935,-46447.414905,-69383.688271
1762668941.678435,-39178.505540,-44344.753027,-46452.376992,-69382.160902
1762668941.691830,-39143.025875,-44321.864843,-46446.271241,-69374.151528
1762668941.695830,-39093.054831,-44266.935438,-46423.383057,-69355.458021
1762668941.691830,-39107.549936,-44273.417443,-46423.383057,-69356.217980
1762668941.695830,-39157.141000,-44314.619154,-46443.220228,-69367.662072
1762668941.705878,-39187.658578,-44355.817139,-46455.807984,-69380.253553
1762668941.709877,-39127.767086,-44303.555042,-46436.354518,-69365.754724
1762668941.705878,-39073.981345,-44251.676649,-46416.137367,-69351.643324
1762668941.709877,-39100.304246,-44266.171753,-46422.239393,-69355.458021
1762668941.723146,-39175.070822,-44329.494238,-46447.414905,-69376.818836
1762668941.727146,-39202.153683,-44352.766126,-46457.715333,-69381.400943
1762668941.737171,-39141.882211,-44303.555042,-46437.498182,-69360.032678
1762668941.741171,-39100.304246,-44268.459082,-46419.952065,-69348.208606
1762668941.745171,-39130.821824,-44289.439917,-46429.868788,-69356.985390
1762668941.749171,-39181.172848,-44334.452599,-46448.942274,-69374.911487
1762668941.737171,-39209.783077,-44358.868152,-46456.951648,-69383.308291
1762668941.741171,-39174.307138,-44336.359948,-46447.414905,-69373.384118
1762668941.744717,-39114.415646,-44286.768883,-46428.341419,-69358.125329
1762668941.748717,-39132.345468,-44291.730970,-46427.581459,-69363.847375
1762668941.744717,-39181.556553,-44327.586889,-46435.590833,-69374.531507
1762668941.748717,-39208.639413,-44370.312244,-46452.376992,-69385.215640
1762668941.767601,-39162.483066,-44329.494238,-46440.932900,-69369.569421
1762668941.771601,-39103.735238,-44265.408069,-46419.568360,-69348.588586
1762668941.767601,-39125.479758,-44279.139489,-46426.434070,-69354.698062
1762668941.771601,-39186.134934,-44341.702014,-46453.520656,-69375.678897
1762668941.782003,-39201.393723,-44355.817139,-46460.766345,-69378.346205
1762668941.786003,-39137.687534,-44301.647693,-46439.405531,-69359.272718
1762668941.783084,-39094.582200,-44265.028089,-46425.674111,-69350.495934
1762668941.787084,-39113.271981,-44277.232140,-46435.210854,-69354.698062
1762668941.794937,-39165.914059,-44315.762818,-46448.942274,-69363.467395
1762668941.798937,-39185.371250,-44338.267297,-46455.428004,-69368.049502
1762668941.794937,-39149.131626,-44316.142797,-46447.414905,-69364.234805
1762668941.798937,-39102.591574,-44270.750135,-46429.488808,-69354.310632
1762668941.817230,-39108.693600,-44285.625219,-46435.970813,-69360.420108
1762668941.821230,-39176.214486,-44329.877943,-46452.756971,-69373.771548
1762668941.827282,-39224.661887,-44382.900000,-46475.265175,-69390.170276
1762668941.831282,-39170.492440,-44343.609363,-46461.913735,-69378.346205
1762668941.827282,-39114.799351,-44299.360365,-46443.600208,-69365.754724
1762668941.831282,-39144.553244,-44321.864843,-46450.849622,-69377.198815
1762668941.837416,-39206.732064,-44376.414269,-46476.025134,-69396.272302
1762668941.841416,-39241.064340,-44402.737170,-46488.232911,-69401.234388
1762668941.837416,-39181.556553,-44349.331409,-46463.057399,-69383.308291
1762668941.841416,-39142.645895,-44316.142797,-46448.942274,-69376.818836
1762668941.847494,-39173.927158,-44334.072620,-46458.099037,-69386.355579
1762668941.851494,-39219.319820,-44370.692223,-46472.210437,-69398.947060
1762668941.857600,-39233.434945,-44381.376356,-46477.552503,-69400.474429
1762668941.861600,-39188.422263,-44352.766126,-46471.066773,-69389.030337
1762668941.868119,-39123.192430,-44292.490929,-46447.414905,-69370.716810
1762668941.872119,-39138.067514,-44297.832996,-46446.654946,-69373.004138
1762668941.888295,-39196.815342,-44341.702014,-46465.728432,-69385.975599
1762668941.892295,-39228.096604,-44378.705323,-46483.274549,-69397.419691
1762668941.896295,-39166.297764,-44320.721179,-46461.150050,-69378.346205
1762668941.900295,-39111.364633,-44268.459082,-46439.405531,-69358.512759
1762668941.888295,-39136.543870,-44290.967286,-46442.840248,-69367.282093
1762668941.892295,-39195.287973,-44353.146106,-46463.821083,-69384.448230
1762668941.908566,-39213.597775,-44374.126941,-46473.357826,-69387.882948
1762668941.912566,-39159.812033,-44328.350574,-46456.571668,-69374.531507
1762668941.908566,-39128.530771,-44303.175062,-46443.983912,-69367.662072
1762668941.912566,-39155.997336,-44325.299561,-46452.756971,-69374.151528
1762668941.928834,-39212.454110,-44374.126941,-46473.357826,-69389.030337
1762668941.932834,-39239.540696,-44403.500855,-46487.089247,-69398.947060
1762668941.928834,-39193.000644,-44372.219592,-46474.501491,-69388.642907
1762668941.932834,-39143.409580,-44325.679541,-46456.571668,-69371.864200
1762668941.928834,-39165.154099,-44339.414686,-46459.622681,-69375.678897
1762668941.932834,-39216.652513,-44384.807348,-46475.265175,-69391.317666
1762668941.938950,-39252.892137,-44419.523329,-46489.760280,-69402.761757
1762668941.942950,-39199.102670,-44371.839613,-46470.303088,-69384.448230
1762668941.938950,-39141.118526,-44318.050146,-46446.654946,-69366.522133
1762668941.942950,-39158.284664,-44334.836304,-46448.562294,-69373.384118
1762668941.959171,-39225.041866,-44398.922473,-46471.830457,-69395.512342
1762668941.963171,-39236.105978,-44413.037598,-46478.696167,-69399.327040
1762668941.969290,-39173.543453,-44354.673475,-46460.386366,-69380.633533
1762668941.973290,-39126.623422,-44311.948121,-46445.507556,-69368.809462
1762668941.977290,-39139.594883,-44316.526502,-46450.469643,-69371.096790
1762668941.981290,-39189.185947,-44346.660376,-46464.581043,-69381.013513
1762668941.969290,-39194.144309,-44356.960803,-46466.488391,-69381.013513
1762668941.973290,-39136.923850,-44322.628528,-46452.756971,-69367.662072
1762668941.992099,-39084.281772,-44270.366430,-46435.210854,-69352.403283
1762668941.996099,-39107.933640,-44277.232140,-46439.025551,-69358.125329
1762668941.992099,-39162.483066,-44323.772192,-46449.705958,-69373.004138
1762668941.996099,-39198.338985,-44369.932264,-46465.344727,-69389.030337
1762668942.011805,-39139.211178,-44323.392212,-46451.613307,-69376.818836
1762668942.015805,-39085.805416,-44272.657484,-46432.919800,-69360.800087
1762668942.017315,-39113.655686,-44293.254614,-46438.261867,-69369.569421
1762668942.021315,-39172.783494,-44353.146106,-46462.293714,-69390.170276
1762668942.025315,-39194.144309,-44379.469007,-46471.830457,-69392.845035
1762668942.029315,-39143.025875,-44332.545251,-46456.951648,-69376.058877
1762668942.022981,-39109.840989,-44301.647693,-46445.127577,-69365.754724
1762668942.026981,-39135.780185,-44317.670166,-46450.469643,-69371.096790
1762668942.033858,-39192.236960,-44357.724488,-46471.830457,-69385.975599
1762668942.037858,-39210.166782,-44376.414269,-46480.987221,-69388.262928
1762668942.033858,-39170.492440,-44355.433434,-46472.594142,-69380.253553
1762668942.037858,-39121.285081,-44308.513403,-46449.705958,-69364.614785
1762668942.053077,-39138.831198,-44320.721179,-46451.993287,-69368.049502
1762668942.057077,-39188.422263,-44360.011816,-46467.635781,-69383.308291
1762668942.063191,-39225.805551,-44401.593506,-46482.130885,-69397.799671
1762668942.067191,-39163.246751,-44346.660376,-46463.057399,-69378.346205
1762668942.063191,-39100.304246,-44288.676232,-46441.312879,-69358.892739
1762668942.067191,-39123.952389,-44302.791357,-46442.456543,-69366.142154
1762668942.073365,-39173.927158,-44343.229383,-46457.715333,-69383.688271
1762668942.077365,-39185.371250,-44358.104467,-46467.252076,-69388.262928
1762668942.073365,-39110.984653,-44299.360365,-46447.414905,-69366.522133
1762668942.077365,-39078.176022,-44270.366430,-46432.919800,-69356.217980
1762668942.103689,-39101.447910,-44292.110950,-46442.456543,-69364.614785
1762668942.107689,-39150.275290,-44332.928956,-46452.376992,-69376.058877
