timestamp_unix,O1,O2,T3,T4
1762668959.661362,-39116.706699,-44451.564550,-46828.888357,-69071.263075
1762668959.665362,-39050.713181,-44388.242066,-46807.907522,-69051.809609
1762668959.661362,-39050.329477,-44377.941638,-46802.185476,-69048.754871
1762668959.665362,-39119.757712,-44443.171471,-46828.504652,-69071.643054
1762668959.675715,-39148.367941,-44475.596398,-46841.476113,-69079.652429
1762668959.679715,-39107.169956,-44438.213110,-46822.402626,-69064.013660
1762668959.675715,-39039.269090,-44371.839613,-46798.750758,-69041.892886
1762668959.679715,-39054.144174,-44386.334717,-46805.616468,-69047.227502
1762668959.691227,-39098.776877,-44419.903308,-46818.587929,-69059.439003
1762668959.695227,-39136.923850,-44450.800866,-46830.412000,-69068.975747
1762668959.691227,-39100.304246,-44426.005334,-46822.402626,-69059.059024
1762668959.695227,-39037.741721,-44377.941638,-46802.565455,-69042.272866
1762668959.701445,-39035.454392,-44366.497546,-46797.607094,-69041.505456
1762668959.705445,-39079.703391,-44398.158789,-46808.287501,-69051.042199
1762668959.708269,-39125.859737,-44446.606189,-46823.926270,-69064.781070
1762668959.712269,-39090.383798,-44419.139624,-46815.916896,-69054.476917
1762668959.726448,-39018.668234,-44356.960803,-46794.936061,-69031.588733
1762668959.730448,-39022.102952,-44347.424060,-46792.265028,-69027.774036
1762668959.726448,-39088.860154,-44407.695532,-46812.482178,-69047.994912
1762668959.730448,-39118.614048,-44437.833130,-46822.782606,-69054.096937
1762668959.732789,-39079.323411,-44401.593506,-46808.287501,-69037.690759
1762668959.736789,-39016.380906,-44343.989342,-46787.306666,-69022.051990
1762668959.752049,-39041.936398,-44368.404895,-46796.079725,-69035.783410
1762668959.756049,-39087.332785,-44400.449842,-46808.667481,-69043.032825
1762668959.752955,-39128.530771,-44433.634728,-46821.258962,-69053.716958
1762668959.756955,-39087.332785,-44414.181262,-46814.773232,-69047.614932
1762668959.776538,-39035.070688,-44369.168580,-46798.370779,-69032.356143
1762668959.780538,-39040.029049,-44364.970177,-46796.079725,-69030.448794
1762668959.778382,-39087.332785,-44400.066137,-46808.287501,-69043.412805
1762668959.782382,-39137.303829,-44454.615563,-46829.648316,-69059.818983
1762668959.786382,-39095.342159,-44427.152723,-46822.402626,-69048.374891
1762668959.790382,-39035.834372,-44367.641211,-46797.607094,-69029.301405
1762668959.782748,-39049.185812,-44362.682849,-46795.699745,-69031.588733
1762668959.786748,-39115.563035,-44425.245374,-46820.875257,-69052.189589
1762668959.796552,-39142.645895,-44454.615563,-46828.504652,-69059.059024
1762668959.800552,-39098.013192,-44421.810657,-46817.444265,-69048.754871
1762668959.796552,-39041.936398,-44364.970177,-46796.843410,-69032.356143
1762668959.800552,-39062.537253,-44384.043664,-46805.616468,-69041.125476
1762668959.813335,-39108.313620,-44418.375939,-46818.587929,-69053.716958
1762668959.817335,-39137.303829,-44449.277222,-46833.463013,-69064.781070
1762668959.823349,-39103.735238,-44422.574341,-46823.546290,-69055.624306
1762668959.827349,-39048.422128,-44371.839613,-46804.852784,-69035.023451
1762668959.831350,-39045.751095,-44361.919165,-46797.607094,-69029.301405
1762668959.835350,-39088.096470,-44389.765710,-46807.143837,-69038.078189
1762668959.823349,-39133.489132,-44438.976794,-46830.032021,-69052.949548
1762668959.827349,-39092.291147,-44408.079237,-46821.638942,-69040.365517
1762668959.841331,-39028.968662,-44351.238757,-46796.463430,-69023.579359
1762668959.845331,-39034.307003,-44348.187745,-46795.699745,-69024.339318
1762668959.841331,-39097.249508,-44413.037598,-46818.587929,-69047.994912
1762668959.845331,-39136.923850,-44444.318861,-46836.134046,-69057.531655
1762668959.863269,-39085.425436,-44409.222901,-46825.073659,-69045.320153
1762668959.867269,-39026.297629,-44354.289770,-46802.185476,-69027.394056
1762668959.867400,-39049.565792,-44374.506921,-46807.523817,-69030.828774
1762668959.871400,-39107.549936,-44415.324926,-46823.166311,-69041.505456
1762668959.872475,-39135.016501,-44443.171471,-46837.661415,-69051.429629
1762668959.876475,-39095.725864,-44418.375939,-46823.546290,-69040.365517
1762668959.901942,-39046.134800,-44373.746961,-46805.236489,-69027.394056
1762668959.905941,-39057.578892,-44379.085302,-46805.616468,-69030.448794
1762668959.901942,-39102.971554,-44415.324926,-46814.009547,-69039.985538
1762668959.905941,-39155.997336,-44466.059655,-46833.083034,-69054.476917
1762668959.908470,-39112.508297,-44433.634728,-46824.689955,-69042.272866
1762668959.912470,-39037.361741,-44370.692223,-46799.894422,-69023.959339
1762668959.916470,-39045.751095,-44364.970177,-46797.223389,-69022.819400
1762668959.920470,-39112.508297,-44421.046972,-46816.680580,-69039.598107
1762668959.916813,-39141.882211,-44451.184571,-46828.888357,-69047.614932
1762668959.920813,-39088.476449,-44409.986585,-46814.009547,-69030.828774
1762668959.924496,-39024.770260,-44340.938330,-46792.648733,-69010.227919
1762668959.928496,-39054.144174,-44371.839613,-46803.329140,-69022.819400
1762668959.932496,-39094.962180,-44403.880835,-46816.296875,-69035.403430
1762668959.936496,-39120.901376,-44425.245374,-46826.597303,-69041.892886
1762668959.924496,-39078.176022,-44394.727796,-46817.060560,-69030.828774
1762668959.928496,-39019.811898,-44350.475073,-46797.987074,-69016.709924
1762668959.954243,-39025.533944,-44346.660376,-46794.936061,-69015.949965
1762668959.958243,-39075.125009,-44386.334717,-46808.667481,-69030.061364
1762668959.961004,-39131.581783,-44443.555176,-46830.795705,-69049.134851
1762668959.965004,-39099.156857,-44412.653893,-46818.204224,-69036.930799
1762668959.969004,-39038.121700,-44355.817139,-46799.894422,-69017.857313
1762668959.973004,-39040.792733,-44353.146106,-46799.130738,-69019.004703
1762668959.975640,-39105.262607,-44419.903308,-46823.926270,-69042.652845
1762668959.979640,-39138.067514,-44450.800866,-46839.185059,-69051.429629
1762668959.975640,-39102.211595,-44421.430677,-46827.740967,-69036.550820
1762668959.979640,-39052.236825,-44376.797974,-46807.907522,-69020.912051
1762668959.990919,-39069.402963,-44388.622046,-46808.667481,-69025.866687
1762668959.994919,-39127.387106,-44429.440051,-46824.689955,-69039.598107
1762668959.996234,-39170.492440,-44462.628663,-46836.897731,-69050.282240
1762668960.000234,-39131.965488,-44438.596815,-46830.032021,-69038.458169
1762668960.006503,-39069.402963,-44387.478381,-46812.102199,-69020.144641
1762668960.010503,-39074.745029,-44379.085302,-46810.194850,-69019.004703
1762668960.008212,-39115.179330,-44410.366565,-46819.731593,-69031.968713
1762668960.012212,-39149.511606,-44453.471899,-46830.795705,-69042.652845
1762668960.021008,-39090.767503,-44411.893934,-46817.444265,-69027.394056
1762668960.025008,-39015.617222,-44346.280396,-46791.501343,-69012.135267
1762668960.023128,-39020.195603,-44341.702014,-46788.450330,-69012.895226
1762668960.027128,-39088.860154,-44408.459216,-46807.907522,-69035.403430
1762668960.034113,-39110.600948,-44430.967420,-46812.482178,-69040.365517
1762668960.038113,-39056.815207,-44391.673058,-46804.472804,-69020.524621
1762668960.044523,-39007.604122,-44334.836304,-46780.820936,-69003.358483
1762668960.048523,-39029.732347,-44349.711388,-46788.834035,-69014.422596
1762668960.050605,-39067.879319,-44384.807348,-46804.472804,-69025.866687
1762668960.054605,-39102.211595,-44414.561242,-46820.111573,-69033.116102
1762668960.052682,-39066.731930,-44394.727796,-46816.296875,-69026.634097
1762668960.056682,-39012.566209,-44351.618737,-46799.130738,-69013.662636
1762668960.066778,-39027.441293,-44351.238757,-46800.278127,-69014.802575
1762668960.070778,-39074.745029,-44387.098402,-46816.296875,-69027.774036
1762668960.066778,-39125.859737,-44443.555176,-46834.610403,-69044.560194
1762668960.070778,-39079.703391,-44408.839196,-46824.309975,-69031.208754
1762668960.079433,-39019.431919,-44354.289770,-46802.945435,-69012.515247
1762668960.083433,-39025.917649,-44353.526086,-46797.223389,-69010.987878
1762668960.096942,-39088.860154,-44420.283288,-46815.916896,-69033.876061
1762668960.100942,-39128.530771,-44454.235584,-46830.412000,-69044.560194
1762668960.096942,-39092.674851,-44417.615980,-46818.204224,-69031.588733
1762668960.100942,-39028.968662,-44364.590198,-46799.514443,-69013.662636
1762668960.106948,-39048.042148,-44372.219592,-46801.038086,-69017.857313
1762668960.110948,-39101.064205,-44408.079237,-46815.916896,-69026.246667
1762668960.113009,-39120.137691,-44429.820031,-46828.504652,-69029.681385
1762668960.117009,-39077.796042,-44400.449842,-46819.351614,-69018.237293
1762668960.120402,-39014.473557,-44345.516711,-46797.607094,-69001.451135
1762668960.124402,-39017.140865,-44337.887317,-46795.699745,-69001.838565
1762668960.127485,-39065.971971,-44373.746961,-46809.051186,-69014.042616
1762668960.131485,-39106.406271,-44422.574341,-46824.309975,-69028.154016
1762668960.140868,-39054.907858,-44384.043664,-46809.814870,-69012.895226
1762668960.144868,-39001.122117,-44325.679541,-46788.070351,-68995.729089
1762668960.155436,-39006.844163,-44323.392212,-46788.834035,-68994.969130
1762668960.159436,-39076.268673,-44390.529394,-46811.722219,-69016.329944
1762668960.163436,-39106.786251,-44416.468590,-46823.166311,-69022.431970
1762668960.167436,-39061.009884,-44377.177954,-46812.102199,-69009.847939
1762668960.155436,-39006.844163,-44324.915856,-46791.501343,-68996.496499
1762668960.159436,-39030.112326,-44345.516711,-46797.223389,-69003.745914
1762668960.170847,-39084.281772,-44394.344091,-46812.102199,-69018.237293
1762668960.174847,-39114.415646,-44421.810657,-46823.926270,-69030.061364
1762668960.172877,-39075.125009,-44398.922473,-46812.482178,-69022.819400
1762668960.176877,-39016.760886,-44352.766126,-46803.709120,-69009.080529
1762668960.187620,-39025.533944,-44352.766126,-46800.278127,-69011.375308
1762668960.191620,-39071.694016,-44390.913099,-46809.431165,-69022.431970
1762668960.201394,-39120.137691,-44440.504164,-46830.412000,-69036.170840
1762668960.205394,-39068.639278,-44402.737170,-46818.587929,-69022.051990
1762668960.209394,-39003.789425,-44343.229383,-46796.079725,-69004.505873
1762668960.213394,-39019.431919,-44337.887317,-46798.750758,-69004.125893
1762668960.215617,-39086.189121,-44403.880835,-46819.731593,-69024.339318
1762668960.219617,-39105.262607,-44427.912682,-46824.689955,-69026.246667
1762668960.215617,-39052.620530,-44384.427369,-46805.236489,-69011.755288
1762668960.219617,-38996.543735,-44334.072620,-46786.163002,-68997.636437
1762668960.238916,-39007.224143,-44343.609363,-46787.306666,-69001.071155
1762668960.242916,-39061.393589,-44385.191053,-46801.038086,-69013.282657
1762668960.244428,-39091.527462,-44411.510229,-46815.153211,-69017.477334
1762668960.248428,-39045.371115,-44382.136315,-46803.329140,-69004.505873
1762668960.252429,-38996.923715,-44338.267297,-46782.348305,-68992.681801
1762668960.256428,-39012.182504,-44339.030981,-46783.871949,-68994.969130
1762668960.244428,-39059.866220,-44372.983277,-46799.130738,-69005.265832
1762668960.248428,-39107.933640,-44427.532703,-46818.204224,-69023.199379
1762668960.259548,-39056.435227,-44386.334717,-46806.760132,-69009.080529
1762668960.263548,-38996.160030,-44333.692640,-46786.163002,-68993.821740
1762668960.259548,-39006.844163,-44337.887317,-46781.964600,-68998.403847
1762668960.263548,-39068.259299,-44400.449842,-46806.000173,-69019.384682
1762668960.276525,-39111.748338,-44424.097985,-46822.018921,-69022.431970
1762668960.280525,-39064.064622,-44381.756335,-46808.287501,-69006.033242
1762668960.281653,-38995.780051,-44330.257922,-46782.348305,-68991.914392
1762668960.285653,-39019.431919,-44349.331409,-46784.635633,-68996.496499
1762668960.289977,-39062.917233,-44385.571033,-46798.370779,-69009.847939
1762668960.293977,-39091.911167,-44411.893934,-46812.865883,-69019.004703
1762668960.289977,-39044.227451,-44386.334717,-46801.038086,-69004.505873
1762668960.293977,-38989.678025,-44333.308935,-46780.440956,-68990.774453
1762668960.305367,-39004.173130,-44336.743653,-46781.584620,-68995.349109
1762668960.309366,-39051.473141,-44372.219592,-46794.936061,-69006.033242
1762668960.305367,-39093.818516,-44422.190636,-46813.245863,-69021.292031
1762668960.309366,-39038.121700,-44380.612671,-46797.223389,-69004.125893
1762668960.330989,-38982.808590,-44328.730553,-46776.242554,-68987.339735
1762668960.334989,-38999.214768,-44335.599989,-46775.862575,-68992.301822
1762668960.336825,-39061.009884,-44397.395104,-46798.370779,-69014.042616
1762668960.340825,-39089.620113,-44419.523329,-46811.338514,-69017.477334
1762668960.336825,-39049.949497,-44384.807348,-46802.185476,-69004.505873
1762668960.340825,-39002.265781,-44341.322035,-46785.019338,-68991.914392
1762668960.351801,-39021.339267,-44357.340783,-46786.163002,-68997.636437
1762668960.355801,-39083.138108,-44402.357191,-46804.092824,-69015.190005
1762668960.351801,-39106.406271,-44429.440051,-46812.482178,-69020.524621
1762668960.355801,-39062.157273,-44403.880835,-46800.278127,-69008.700550
1762668960.361890,-39012.182504,-44358.104467,-46783.111989,-68995.729089
1762668960.365890,-39026.677608,-44364.970177,-46785.779297,-68999.543786
1762668960.361890,-39075.888693,-44401.209801,-46801.801771,-69010.607898
1762668960.365890,-39125.099778,-44452.328235,-46819.731593,-69028.154016
1762668960.380625,-39066.731930,-44403.117150,-46803.329140,-69007.940590
1762668960.384625,-39011.802524,-44345.136732,-46782.728285,-68988.099694
1762668960.382370,-39017.524570,-44343.989342,-46777.389944,-68987.719715
1762668960.386370,-39073.217660,-44401.973486,-46796.079725,-69007.173181
1762668960.392731,-39104.118943,-44423.338026,-46801.801771,-69012.135267
1762668960.396731,-39050.713181,-44375.270605,-46787.686646,-68993.061781
1762668960.392731,-38985.863328,-44321.101159,-46770.520508,-68976.275623
1762668960.396731,-39007.604122,-44336.743653,-46775.862575,-68986.192346
1762668960.411370,-39059.486240,-44376.034290,-46789.977700,-68998.783827
1762668960.415370,-39090.767503,-44398.922473,-46803.329140,-69002.978504
1762668960.411370,-39041.936398,-44372.599572,-46793.408692,-68993.441761
1762668960.415370,-38983.955979,-44326.063246,-46777.769923,-68978.950381
1762668960.423522,-38996.160030,-44328.350574,-46778.533608,-68982.377648
1762668960.427522,-39050.713181,-44365.733862,-46796.079725,-68996.116519
1762668960.431522,-39096.489549,-44420.666993,-46817.060560,-69009.467959
1762668960.435522,-39047.278464,-44383.663684,-46802.185476,-68994.209170
1762668960.441450,-38997.307420,-44336.743653,-46777.769923,-68979.710340
1762668960.445450,-39011.418819,-44339.414686,-46775.482595,-68987.339735
1762668960.456757,-39085.425436,-44410.366565,-46804.852784,-69012.515247
1762668960.460757,-39121.665061,-44440.120459,-46817.444265,-69020.524621
1762668960.456757,-39069.786668,-44400.449842,-46803.329140,-69007.940590
1762668960.460757,-39020.955563,-44356.197119,-46785.399318,-68993.821740
1762668960.472602,-39039.649069,-44366.117567,-46785.779297,-68999.163806
1762668960.476602,-39091.147482,-44408.839196,-46799.514443,-69012.895226
1762668960.484612,-39120.137691,-44429.060072,-46807.907522,-69015.569985
1762668960.488611,-39076.652378,-44398.542494,-46798.370779,-69005.265832
1762668960.492612,-39023.246616,-44354.289770,-46775.098890,-68990.007043
1762668960.496612,-39040.792733,-44362.302870,-46775.482595,-68991.914392
1762668960.484612,-39087.712765,-44398.158789,-46795.316041,-69004.125893
1762668960.488611,-39129.294455,-44443.171471,-46812.865883,-69021.672010
1762668960.500857,-39065.588266,-44393.580407,-46791.121364,-69004.125893
1762668960.504857,-39001.502097,-44337.507337,-46772.427857,-68986.579776
1762668960.500857,-39033.163339,-44342.465699,-46776.242554,-68991.914392
1762668960.504857,-39087.712765,-44400.829822,-46796.463430,-69009.847939
1762668960.525857,-39107.549936,-44421.046972,-46804.472804,-69015.949965
1762668960.529857,-39051.473141,-44374.126941,-46788.450330,-68998.403847
1762668960.525857,-39004.936814,-44326.823205,-46770.904213,-68984.672427
1762668960.529857,-39026.677608,-44345.516711,-46777.769923,-68991.914392
1762668960.525857,-39077.416062,-44384.427369,-46793.028712,-69002.218544
1762668960.529857,-39107.169956,-44408.459216,-46802.945435,-69008.700550
1762668960.532569,-39055.671543,-44374.126941,-46791.885048,-68995.729089
1762668960.536569,-38990.058005,-44326.823205,-46774.335206,-68981.237710
1762668960.545973,-39015.233517,-44335.216284,-46776.242554,-68986.192346
1762668960.549973,-39063.680917,-44368.784875,-46785.779297,-68998.023868
1762668960.545973,-39096.489549,-44415.324926,-46801.801771,-69012.515247
1762668960.549973,-39043.083787,-44371.839613,-46788.070351,-68994.969130
1762668960.565506,-38989.678025,-44321.101159,-46765.182167,-68977.043033
1762668960.569506,-39003.029466,-44327.970594,-46765.945852,-68981.237710
1762668960.576547,-39068.639278,-44393.964112,-46788.450330,-69004.125893
1762668960.580547,-39093.054831,-44417.995960,-46796.843410,-69006.033242
1762668960.576547,-39041.556418,-44371.455908,-46779.677272,-68988.487124
1762668960.580547,-38986.623287,-44318.433851,-46763.654798,-68973.228335
1762668960.587289,-39004.936814,-44330.637902,-46769.760549,-68979.710340
1762668960.591289,-39054.144174,-44368.404895,-46776.242554,-68990.007043
1762668960.587289,-39083.138108,-44395.107776,-46787.686646,-68997.256458
1762668960.591289,-39039.269090,-44368.024915,-46781.204641,-68988.099694
1762668960.596760,-38971.364498,-44313.091785,-46757.169068,-68969.026208
1762668960.600760,-38986.623287,-44318.813831,-46757.552773,-68967.886269
1762668960.610948,-39043.843746,-44353.526086,-46772.811562,-68977.802992
1762668960.614948,-39088.476449,-44403.880835,-46791.501343,-68996.116519
1762668960.621936,-39037.361741,-44355.433434,-46777.006239,-68982.377648
1762668960.625936,-38976.706564,-44301.647693,-46757.169068,-68965.598941
1762668960.632901,-38989.294320,-44311.564416,-46757.169068,-68967.886269
1762668960.636901,-39052.620530,-44374.506921,-46780.820936,-68986.959755
1762668960.640901,-39074.361324,-44394.344091,-46790.357679,-68990.007043
1762668960.644901,-39021.339267,-44340.558350,-46778.533608,-68967.118859
1762668960.632901,-38970.220834,-44294.018298,-46762.511134,-68952.627480
1762668960.636901,-38987.770677,-44313.091785,-46767.853200,-68963.691592
1762668960.657530,-39034.690708,-44356.197119,-46780.820936,-68978.562951
1762668960.661530,-39062.157273,-44382.520020,-46791.885048,-68987.719715
1762668960.657530,-39021.339267,-44360.775501,-46784.635633,-68979.330361
1762668960.661530,-38967.933506,-44320.341200,-46769.760549,-68966.358900
1762668960.665467,-38980.901241,-44325.299561,-46770.520508,-68971.700966
1762668960.669466,-39025.917649,-44361.919165,-46781.584620,-68985.812366
1762668960.667657,-39069.786668,-44408.839196,-46800.658107,-68999.931216
1762668960.671657,-39018.288255,-44360.395521,-46785.779297,-68980.090320
1762668960.678791,-38962.211460,-44302.411377,-46761.747450,-68962.544203
1762668960.682791,-38982.428610,-44312.711805,-46762.891114,-68967.506289
1762668960.688977,-39049.949497,-44379.848987,-46787.686646,-68989.247084
1762668960.692976,-39072.073996,-44401.973486,-46795.699745,-68996.496499
1762668960.688977,-39013.326168,-44354.673475,-46778.913587,-68981.997669
1762668960.692976,-38958.776742,-44308.133423,-46759.076416,-68967.118859
1762668960.710370,-38985.479623,-44314.619154,-46761.367470,-68970.553577
1762668960.714370,-39033.927023,-44361.539185,-46776.242554,-68985.052407
1762668960.719637,-39063.300937,-44382.136315,-46785.399318,-68988.487124
1762668960.723637,-39015.997201,-44351.238757,-46772.047877,-68976.275623
1762668960.727638,-38964.498788,-44305.462390,-46755.261719,-68961.016834
1762668960.731637,-38979.377598,-44308.513403,-46759.460121,-68962.544203
1762668960.719637,-39027.824998,-44347.044080,-46772.427857,-68972.460926
1762668960.723637,-39065.588266,-44398.542494,-46790.741384,-68990.774453
1762668960.750728,-39013.709873,-44351.618737,-46773.191541,-68976.275623
1762668960.754728,-38954.962045,-44297.453016,-46754.118055,-68959.489465
1762668960.750728,-38972.128183,-44306.606054,-46758.316457,-68962.924182
1762668960.754728,-39035.070688,-44367.641211,-46777.769923,-68981.617689
1762668960.756667,-39057.958871,-44391.673058,-46786.926687,-68985.812366
1762668960.760667,-39006.080478,-44343.989342,-46773.575246,-68973.228335
1762668960.756667,-38960.684091,-44304.698706,-46759.840101,-68965.211511
1762668960.760667,-38982.048631,-44325.679541,-46767.853200,-68971.320987
1762668960.771304,-39033.927023,-44368.784875,-46782.348305,-68982.377648
1762668960.775304,-39057.578892,-44387.098402,-46793.408692,-68985.052407
1762668960.772320,-39022.862911,-44363.826513,-46785.779297,-68977.423012
1762668960.776320,-38975.562900,-44318.813831,-46770.140529,-68964.071572
1762668960.786602,-38993.492723,-44325.679541,-46772.427857,-68964.071572
1762668960.790602,-39043.463767,-44363.826513,-46785.019338,-68972.080946
1762668960.802018,-39083.518088,-44403.500855,-46798.750758,-68987.719715
1762668960.806018,-39019.431919,-44348.951429,-46781.204641,-68967.506289
1762668960.802018,-38964.882493,-44294.781983,-46761.367470,-68951.860070
1762668960.806018,-38981.284946,-44306.989759,-46760.223806,-68960.256875
1762668960.816694,-39046.514779,-44367.641211,-46783.491969,-68978.950381
1762668960.820694,-39070.930332,-44395.487756,-46794.556081,-68988.099694
1762668960.817794,-39004.553109,-44345.896691,-46772.427857,-68972.460926
1762668960.821794,-38948.860019,-44308.897108,-46751.447022,-68958.349526
1762668960.831098,-38977.470249,-44324.155897,-46751.830727,-68963.691592
1762668960.835098,-39033.927023,-44361.919165,-46767.469496,-68975.135684
1762668960.832447,-39057.958871,-44382.900000,-46776.626259,-68979.330361
1762668960.836447,-39010.658860,-44357.724488,-46765.945852,-68966.738880
1762668960.850303,-38946.188986,-44304.318726,-46747.632325,-68949.952722
1762668960.854303,-38966.789842,-44310.040772,-46750.687063,-68953.387439
1762668960.861447,-39018.668234,-44349.711388,-46761.747450,-68968.266249
1762668960.865447,-39064.064622,-44397.395104,-46783.111989,-68984.672427
1762668960.869447,-39008.367807,-44352.382421,-46768.996865,-68968.646228
1762668960.873447,-38960.684091,-44299.740344,-46749.539673,-68952.627480
1762668960.862935,-38978.613913,-44308.897108,-46752.974391,-68955.294788
1762668960.866935,-39044.991136,-44377.941638,-46780.057251,-68976.275623
1762668960.876920,-39073.981345,-44403.880835,-46792.648733,-68984.672427
1762668960.880920,-39019.048214,-44361.539185,-46777.769923,-68970.173597
1762668960.877234,-38981.664926,-44329.877943,-46766.325831,-68961.396813
1762668960.881234,-39011.038840,-44350.475073,-46776.626259,-68966.738880
1762668960.896666,-39066.731930,-44391.293079,-46793.792397,-68980.090320
1762668960.900666,-39088.860154,-44411.893934,-46807.143837,-68987.339735
1762668960.897176,-39044.227451,-44387.478381,-46799.514443,-68980.090320
1762668960.901176,-38993.872702,-44337.507337,-46783.111989,-68965.978920
1762668960.907130,-39017.524570,-44339.794666,-46782.728285,-68966.738880
1762668960.911130,-39060.629904,-44373.363256,-46790.741384,-68975.895643
1762668960.921606,-39090.383798,-44415.324926,-46802.945435,-68990.394473
1762668960.925606,-39025.153965,-44361.539185,-46781.964600,-68970.553577
1762668960.921606,-38963.735104,-44305.462390,-46760.223806,-68949.192762
1762668960.925606,-38980.901241,-44316.906482,-46757.552773,-68953.767419
1762668960.941865,-39034.307003,-44369.932264,-46776.242554,-68974.748254
1762668960.945865,-39054.527879,-44388.242066,-46786.926687,-68980.470300
1762668960.951440,-38992.345333,-44334.072620,-46760.603786,-68961.784244
1762668960.955440,-38943.901658,-44290.967286,-46740.766615,-68944.998085
1762668960.959440,-38970.220834,-44307.369739,-46749.539673,-68949.572742
1762668960.963440,-39020.195603,-44348.567724,-46765.182167,-68962.924182
1762668960.952865,-39046.134800,-44371.839613,-46773.191541,-68969.026208
1762668960.956865,-39000.358433,-44348.567724,-46762.511134,-68959.876895
1762668960.965733,-38953.054696,-44297.832996,-46745.724976,-68942.710757
1762668960.969733,-38974.799216,-44310.804456,-46751.447022,-68948.432803
1762668960.967129,-39033.163339,-44358.488172,-46771.284193,-68965.978920
1762668960.971129,-39074.361324,-44406.551868,-46786.926687,-68983.145058
1762668960.985493,-39020.195603,-44362.302870,-46770.140529,-68964.831531
1762668960.989493,-38974.035531,-44314.999133,-46756.025404,-68948.812783
1762668960.996194,-39001.882076,-44333.308935,-46764.038503,-68956.062198
1762668961.000194,-39065.208286,-44397.395104,-46788.070351,-68976.655602
1762668961.004194,-39098.396897,-44426.005334,-46804.472804,-68983.525038
1762668961.008194,-39053.764194,-44383.663684,-46789.977700,-68967.886269
1762668960.998291,-39012.566209,-44351.618737,-46774.335206,-68959.109485
1762668961.002291,-39035.070688,-44365.733862,-46780.057251,-68969.413638
1762668961.012040,-39089.620113,-44402.357191,-46797.607094,-68982.377648
1762668961.016040,-39102.591574,-44413.037598,-46807.143837,-68984.672427
1762668961.012040,-39046.514779,-44380.228966,-46791.501343,-68973.608315
1762668961.016040,-38985.863328,-44328.350574,-46766.705811,-68960.636854
1762668961.028120,-38992.729038,-44331.401587,-46764.038503,-68965.978920
1762668961.032120,-39035.070688,-44358.488172,-46776.242554,-68972.840905
1762668961.031762,-39067.879319,-44398.922473,-46793.792397,-68983.145058
1762668961.035762,-38999.214768,-44346.660376,-46770.904213,-68964.831531
1762668961.041989,-38940.846920,-44291.730970,-46743.437648,-68949.952722
1762668961.045989,-38958.396763,-44301.267713,-46747.632325,-68956.442177
1762668961.052435,-39014.089853,-44356.960803,-46769.376844,-68976.655602
1762668961.056435,-39040.412754,-44383.283705,-46773.575246,-68983.145058
1762668961.052435,-38990.058005,-44331.021607,-46757.932752,-68963.691592
1762668961.056435,-38952.291012,-44303.175062,-46742.673963,-68957.202137
1762668961.065486,-38971.748203,-44321.101159,-46745.724976,-68963.691592
1762668961.069486,-39024.770260,-44362.682849,-46764.418483,-68976.275623
1762668961.065486,-39054.527879,-44387.098402,-46774.335206,-68982.377648
1762668961.069486,-39011.418819,-44364.970177,-46765.562147,-68971.320987
1762668961.083514,-38973.271847,-44322.248548,-46749.923378,-68958.349526
1762668961.087514,-38999.974728,-44337.123632,-46754.118055,-68968.266249
1762668961.083514,-39052.236825,-44381.376356,-46769.376844,-68982.377648
1762668961.087514,-39091.911167,-44428.296387,-46792.265028,-68994.589150
1762668961.099638,-39033.547044,-44382.900000,-46775.482595,-68978.950381
1762668961.103638,-38979.757577,-44337.507337,-46755.261719,-68964.451551
1762668961.102753,-39018.288255,-44353.909791,-46763.274819,-68969.413638
1762668961.106753,-39083.518088,-44411.510229,-46786.926687,-68987.339735
1762668961.116769,-39104.118943,-44426.389039,-46796.843410,-68992.301822
1762668961.120769,-39041.176438,-44369.932264,-46778.149903,-68970.933557
